groupID,n_PAS,n_sig,n_big,min_padj,max_absL2FC,mean_absL2FC,dir_consensus,perGeneQ
DMAC1,4,1,0,6.280625975547e-05,0.132178988179005,0.132178988179005,Lengthened_only,6.28062585729672e-05
LASP1,2,1,0,6.280625975547e-05,0.0176165458252022,0.0176165458252022,Lengthened_only,8.9044261517901e-05
HBEGF,2,1,0,0.00013635794586884,0.147674193723052,0.147674193723052,Lengthened_only,0.000136357936870687
LIFR,3,2,0,0.00013635794586884,0.255058145429933,0.253284419269373,Shortened_only,0.000149755589972012
ACBD5,3,1,0,0.00013635794586884,0.0722369761702479,0.0722369761702479,Shortened_only,0.000167537167531558
PCNX4,5,1,1,0.00013635794586884,0.628942192961468,0.628942192961468,Shortened_only,0.000179024449829535
DKC1,2,2,0,0.000235272623227039,0.42613800666863,0.2946709290849,Mixed,0.000235272587089955
SLC35D2,2,1,0,0.000235272623227039,0.0038008254301598,0.0038008254301598,Shortened_only,0.000258165058427811
CAPN1,2,1,0,0.000307276498520126,0.128755618279396,0.128755618279396,Shortened_only,0.000307276429396948
SH3BP2,3,1,0,0.000332689285457357,0.295515651868595,0.295515651868595,Shortened_only,0.000332689195308289
FNBP1L,2,2,1,0.000362248190980298,0.613435058414924,0.441092555131986,Mixed,0.000362248052134584
NBEA,2,2,1,0.000362248190980298,0.515326922099595,0.452864495530387,Mixed,0.000365766214250107
CENPS-CORT,2,2,2,0.000362248190980298,3.84869640108214,2.57234763166451,Mixed,0.000370077320249027
TMEM254,2,2,0,0.000417359866399108,0.39780326178054,0.336096937087068,Mixed,0.000417359653754201
COX7B,2,1,0,0.000417359866399108,0.00751959397164192,0.00751959397164192,Shortened_only,0.000438682920462603
SH3BP1,2,2,1,0.000548672843157942,0.598875308299536,0.496860571900789,Mixed,0.000548672426626197
HMGXB4,2,1,0,0.000548672843157942,0.442569146844226,0.442569146844226,Lengthened_only,0.000550865807561002
LAPTM4A,2,1,0,0.000622384003337874,0.10814856168915,0.10814856168915,Lengthened_only,0.000622383404284689
GATB,2,1,0,0.000622384003337874,0.131187280817587,0.131187280817587,Shortened_only,0.000641455844944165
EMC4,2,1,0,0.000715354869359449,0.270131532926055,0.270131532926055,Lengthened_only,0.000715354036367322
AKIRIN2,4,1,0,0.000781019664597637,0.358115174899558,0.358115174899558,Lengthened_only,0.000781018572387644
TRMT10C,3,2,0,0.000781019664597637,0.197857777782835,0.128270943057292,Shortened_only,0.000804005098561917
EIF3E,2,1,0,0.000889643786369474,0.0391546896513937,0.0391546896513937,Shortened_only,0.000889642240381669
NUP37,2,2,0,0.000889643786369474,0.365162315408675,0.27540376448437,Mixed,0.000893243544618515
SLC39A6,2,1,0,0.00103071581446026,0.195452175118946,0.195452175118946,Lengthened_only,0.00103071365283477
RPL4,4,2,1,0.00104455935644221,0.596057154558236,0.343141803500767,Mixed,0.00104455704758748
CHCHD4,2,1,0,0.00111092932058482,0.00789665939272677,0.00789665939272677,Lengthened_only,0.00111092660853858
ZNF746,2,1,0,0.0012686325821641,0.165670527919819,0.165670527919819,Lengthened_only,0.00126862865248139
DAP,2,2,0,0.0012686325821641,0.0761818591883383,0.0519164858076602,Mixed,0.00127796995124756
ST6GALNAC6,2,1,1,0.0012686325821641,0.557814563006806,0.557814563006806,Shortened_only,0.00130431600636212
ZNF324,2,2,2,0.00179200016304472,2.03925063850338,1.7891902752839,Mixed,0.00179199153816824
VDAC3,3,1,0,0.00179200016304472,0.0464341947494304,0.0464341947494304,Shortened_only,0.0018269086806016
ZNF557,3,1,1,0.00179200016304472,0.624121301921801,0.624121301921801,Lengthened_only,0.00182965677753136
GNB5,4,1,0,0.00185704408131634,0.16058143035635,0.16058143035635,Shortened_only,0.00185703425762851
MSX1,3,2,2,0.00185704408131634,0.918974855319293,0.889502964802699,Mixed,0.0018581913784458
RTF2,2,1,1,0.00197619740161423,0.52307338936809,0.52307338936809,Lengthened_only,0.00197618564117633
RPL7A,2,1,0,0.00197619740161423,0.486364410469973,0.486364410469973,Shortened_only,0.0019798290331346
SNX21,3,1,1,0.00204794825249749,1.16919506467686,1.16919506467686,Shortened_only,0.00210044574206546
HSPD1,2,2,0,0.00204794825249749,0.26717285066182,0.188582730082921,Mixed,0.00212790456426089
CHMP7,2,1,0,0.00260955090977581,0.0590589385438847,0.0590589385438847,Lengthened_only,0.00267476639090649
TMUB2,3,1,1,0.00265133325408374,0.713742888557549,0.713742888557549,Shortened_only,0.00271597530360155
CRYZL1,5,1,1,0.00283989480912218,1.00155145587468,1.00155145587468,Shortened_only,0.00296608013458419
ZNF703,3,1,0,0.0028328123465491,0.268221396798531,0.268221396798531,Shortened_only,0.0029676780666875
FAM136A,2,2,1,0.00283989480912218,0.822083230006503,0.643657858121049,Mixed,0.00299883983483967
ANGPT1,2,1,0,0.00283989480912218,0.199545259097741,0.199545259097741,Shortened_only,0.00306361806569674
IST1,2,1,0,0.00297308758602534,0.123344476905473,0.123344476905473,Shortened_only,0.00310231623076771
TBCCD1,2,2,1,0.00310090072507962,0.609730908752542,0.520056823565738,Mixed,0.00322742656041707
ANGPT2,5,1,1,0.00310090072507962,0.679447448265777,0.679447448265777,Shortened_only,0.00324234927437436
OTUD7B,8,1,1,0.00310090072507962,1.63283847122336,1.63283847122336,Lengthened_only,0.0032915417867582
FGFRL1,2,1,1,0.00328120592812982,0.517365138438072,0.517365138438072,Shortened_only,0.00341240677794223
SLC25A25,2,1,0,0.0033169488695882,0.0621317453189363,0.0621317453189363,Lengthened_only,0.00347416368888829
TBC1D23,3,1,0,0.0033169488695882,0.274947264241536,0.274947264241536,Shortened_only,0.00348899293060901
TRAF4,2,1,0,0.0033169488695882,0.213100054040421,0.213100054040421,Shortened_only,0.00349084111380923
ESYT1,2,1,1,0.0033169488695882,0.711741291985202,0.711741291985202,Lengthened_only,0.00350474782352417
ZFC3H1,3,1,1,0.0033169488695882,0.608907295120889,0.608907295120889,Lengthened_only,0.00352105963951486
NUBP1,2,1,1,0.00337449336072553,0.799186849001213,0.799186849001213,Shortened_only,0.00354315672259016
PIGP,2,1,0,0.00337449336072553,0.162106992618717,0.162106992618717,Lengthened_only,0.00356591653185274
KLHDC10,5,1,1,0.0033169488695882,1.82683378676478,1.82683378676478,Shortened_only,0.00357114107234487
C3orf52,2,1,0,0.0033169488695882,0.247127556932154,0.247127556932154,Lengthened_only,0.00362594915905389
SLC23A2,3,1,1,0.003472332167654,0.716682877130886,0.716682877130886,Lengthened_only,0.00364303671058742
RNPS1,2,2,0,0.0033169488695882,0.347469684652098,0.254464195632158,Mixed,0.00366317498140498
DMWD,4,1,1,0.00367946319295679,2.45334572827653,2.45334572827653,Lengthened_only,0.00385742664830327
TBPL1,4,1,0,0.00390750182801646,0.174056114973586,0.174056114973586,Lengthened_only,0.0040934874221753
NUDT9,2,1,1,0.00393369741770296,1.14380413760953,1.14380413760953,Shortened_only,0.00411800115028939
SIL1,2,2,0,0.00425982770104561,0.213046980244582,0.166912154728847,Mixed,0.00445633007191861
ZFX,5,1,1,0.00487689411866286,2.59969712161521,2.59969712161521,Shortened_only,0.00509512094526605
OARD1,2,1,1,0.00487689411866286,4.25036551952326,4.25036551952326,Shortened_only,0.00511184285936549
CCT4,2,1,1,0.00615143508701616,0.524193287346041,0.524193287346041,Shortened_only,0.00650270474595062
EXOSC2,5,1,0,0.00615143508701616,0.305241602914331,0.305241602914331,Shortened_only,0.0065336178888474
ZMYM6,2,1,0,0.00615143508701616,0.245623409979046,0.245623409979046,Lengthened_only,0.0065952623576131
ICAM1,3,1,0,0.00630660747250262,0.45003771090801,0.45003771090801,Shortened_only,0.00665191209998853
CDC16,2,1,1,0.00630660747250262,0.670491084479112,0.670491084479112,Shortened_only,0.00666660977602253
POGLUT3,2,1,0,0.00630660747250262,0.159833244591544,0.159833244591544,Lengthened_only,0.00666846753461848
URM1,2,1,0,0.00641002000130174,0.49520873914576,0.49520873914576,Lengthened_only,0.0068428474344998
TSPAN17,2,1,0,0.00660505317229242,0.204727281841619,0.204727281841619,Shortened_only,0.00704508706682395
LZTR1,2,1,0,0.00674708045550981,0.00473549172741716,0.00473549172741716,Lengthened_only,0.0071906474856126
CSTF2,2,1,0,0.00696149843066365,0.332498813634394,0.332498813634394,Lengthened_only,0.00741319936284036
HSD17B11,2,1,1,0.00709446086722947,0.530202977618494,0.530202977618494,Shortened_only,0.00754887221824007
UBE2D1,2,2,0,0.00729214445389397,0.182990253618258,0.130640549467211,Mixed,0.00775328605027633
AKAP11,2,1,1,0.00731861055508552,0.987772888419721,0.987772888419721,Shortened_only,0.00777563002865274
POC1A,2,1,0,0.00776216804425728,0.472355316450529,0.472355316450529,Lengthened_only,0.00824086648427196
BOP1,2,1,0,0.00784774533007272,0.282262744459137,0.282262744459137,Shortened_only,0.00832580373141355
SRGAP1,2,2,0,0.0083759935756571,0.328268599654236,0.297811483588337,Mixed,0.00888003877888579
TMBIM1,2,1,0,0.00874860574643223,0.0353419266600579,0.0353419266600579,Shortened_only,0.00926263602765481
SNRPC,2,1,0,0.00874860574643223,0.114807793829868,0.114807793829868,Shortened_only,0.0093199602566302
BCKDK,3,1,0,0.00882681423065353,0.459467134302541,0.459467134302541,Lengthened_only,0.00933939053959531
DNAJC2,3,1,0,0.00887310794350072,0.234582673011907,0.234582673011907,Lengthened_only,0.00938243330417894
NCS1,7,1,0,0.00910953672763322,0.0260633047225189,0.0260633047225189,Shortened_only,0.00962063795781472
NRN1,2,1,0,0.00910953672763322,0.472659005373152,0.472659005373152,Lengthened_only,0.00971096754998039
UPF1,2,1,0,0.00932546190255166,0.192427062598995,0.192427062598995,Lengthened_only,0.00983713315124507
PHLDB1,2,1,0,0.00940516325383787,0.296993250572267,0.296993250572267,Lengthened_only,0.00991557718186897
CPSF4,2,1,0,0.00932546190255166,0.259542686832291,0.259542686832291,Shortened_only,0.00993319485910914
MED17,2,1,0,0.00943091678547219,0.244621996945225,0.244621996945225,Shortened_only,0.0099372078193118
MARCHF6,10,1,1,0.00944956399760001,2.56945909253016,2.56945909253016,Shortened_only,0.00994095658865501
BICD2,2,1,0,0.00944956399760001,0.0990376736720942,0.0990376736720942,Lengthened_only,0.0100230811867358
ARPC3,2,1,1,0.00944956399760001,0.651242221382295,0.651242221382295,Lengthened_only,0.0100391805283148
SECISBP2,3,1,1,0.00963656022805669,0.714071956255069,0.714071956255069,Shortened_only,0.0101324795362422
MRPL49,2,1,1,0.00970246497474745,0.685093020006377,0.685093020006377,Lengthened_only,0.010186743575284
JAK1,3,1,0,0.00969923361325933,0.209721379257235,0.209721379257235,Lengthened_only,0.0101932636574339
EMILIN2,2,1,0,0.00970246497474745,0.2647989909907,0.2647989909907,Lengthened_only,0.0102380285354124
KIF3A,3,2,0,0.0097956998134285,0.158472393613914,0.115288125164715,Mixed,0.0103155760540496
PTCD2,2,2,2,0.0097956998134285,1.43706003402188,1.18287641286536,Mixed,0.0103492492603541
PROSER2,2,1,1,0.0097956998134285,0.520190866278084,0.520190866278084,Shortened_only,0.0104435743737889
GPCPD1,3,1,1,0.0097956998134285,1.71323652157421,1.71323652157421,Lengthened_only,0.0104548020678876
PNPLA4,2,1,0,0.0097956998134285,0.316904550735918,0.316904550735918,Lengthened_only,0.0104776109690572
CENPA,2,1,0,0.0097956998134285,0.428604323769037,0.428604323769037,Lengthened_only,0.0105142892907083
GALC,2,1,0,0.00996247839056409,0.353369362903682,0.353369362903682,Shortened_only,0.0105201581257617
TMED2,2,1,0,0.0100668840777927,0.0458460085165111,0.0458460085165111,Lengthened_only,0.0106251629730338
ACTL6A,2,1,0,0.0104624103549702,0.0120394007192237,0.0120394007192237,Shortened_only,0.0110119382864302
PDAP1,3,1,0,0.0104508448132228,0.0371198614200843,0.0371198614200843,Shortened_only,0.0110146591721371
NSD1,3,1,0,0.0104508448132228,0.106105958839028,0.106105958839028,Lengthened_only,0.0110435753533489
EIF4ENIF1,3,1,1,0.0104508448132228,0.500890459441647,0.500890459441647,Lengthened_only,0.0110612312184728
GLRX,2,1,0,0.0104624103549702,0.0416056403784602,0.0416056403784602,Lengthened_only,0.0110950284967968
SLC9B2,2,1,1,0.0104624103549702,0.704110920586606,0.704110920586606,Shortened_only,0.0111209451692082
CETN2,2,1,0,0.0107152785984619,0.0147798079498394,0.0147798079498394,Lengthened_only,0.0112635718188929
LDB1,3,1,0,0.0107152785984619,0.0766382617957424,0.0766382617957424,Shortened_only,0.0112797191216878
YARS2,3,1,0,0.0107152785984619,0.0665546719172303,0.0665546719172303,Shortened_only,0.0113521118587786
PDCD2,5,1,1,0.0113234368033731,0.657122147715182,0.657122147715182,Shortened_only,0.0119881292177491
CHCHD1,2,1,0,0.0113234368033731,0.405978301215068,0.405978301215068,Shortened_only,0.0120101022814559
YWHAB,8,1,1,0.0116303752861153,2.08077045661735,2.08077045661735,Shortened_only,0.0123073342830156
RBBP7,3,1,0,0.0116948069765313,0.459758612116973,0.459758612116973,Lengthened_only,0.0123534573240758
ADGRA3,2,1,0,0.0116948069765313,0.341517903402552,0.341517903402552,Lengthened_only,0.0124150913309714
DUSP22,2,1,0,0.0117663486820497,0.376967327890867,0.376967327890867,Lengthened_only,0.0124236937067482
USP32,2,1,1,0.0116948069765313,0.675948487305389,0.675948487305389,Shortened_only,0.0124714961105128
PPRC1,2,1,0,0.0116948069765313,0.293168481161017,0.293168481161017,Lengthened_only,0.0125269067850106
TM2D3,3,1,1,0.0119029082335164,0.808748927661889,0.808748927661889,Lengthened_only,0.0125421694276832
HMGCS1,3,1,0,0.0119029082335164,0.402232195900076,0.402232195900076,Shortened_only,0.0125527763617106
STIM2,2,1,0,0.0119029082335164,0.221747133213444,0.221747133213444,Shortened_only,0.0126284527967474
GZF1,6,1,1,0.0120135543385275,2.86963410835898,2.86963410835898,Lengthened_only,0.0126393855062975
SPRY2,2,1,1,0.0119029082335164,0.689764161319807,0.689764161319807,Lengthened_only,0.0126437482431444
EID2,3,1,0,0.0120135543385275,0.00314606273749796,0.00314606273749796,Lengthened_only,0.0126896417924208
BCAR1,3,1,1,0.0119029082335164,0.810750341049008,0.810750341049008,Shortened_only,0.0126931974490482
ZNF616,2,1,1,0.0120135543385275,0.705715225704096,0.705715225704096,Lengthened_only,0.0127190159658869
NRP2,2,1,0,0.0120135543385275,0.0399144358886545,0.0399144358886545,Shortened_only,0.0127370586875758
CPEB2,2,1,0,0.0121780412069667,0.241919947276561,0.241919947276561,Lengthened_only,0.0128076925530201
IFI16,3,1,0,0.0123784868447854,0.277811087873649,0.277811087873649,Shortened_only,0.0130137399409054
TTLL5,2,1,1,0.0126147233711515,1.03997909648032,1.03997909648032,Shortened_only,0.0132526276704055
DDX42,2,1,0,0.0126147233711515,0.472178836407243,0.472178836407243,Lengthened_only,0.0132835937111903
NGLY1,2,1,1,0.0127134482900988,0.862324166132183,0.862324166132183,Lengthened_only,0.0133516767958032
SMYD4,2,2,2,0.0129116076125044,3.10174210632308,3.02819188259307,Mixed,0.0135327649544635
PDGFB,3,1,0,0.0129116076125044,0.188389447851387,0.188389447851387,Shortened_only,0.0135962076085394
VMP1,6,1,1,0.0129116076125044,2.13521556340985,2.13521556340985,Shortened_only,0.0136072683592749
COX5A,2,1,0,0.0129116076125044,0.461489380391736,0.461489380391736,Shortened_only,0.0136430605897289
ACO2,2,1,0,0.0129116076125044,0.130128201446459,0.130128201446459,Shortened_only,0.0136441661587177
CPSF6,6,1,1,0.0129116076125044,1.05961470206446,1.05961470206446,Shortened_only,0.0137140365978343
TTF1,2,1,1,0.0136983857233968,0.54187340198578,0.54187340198578,Lengthened_only,0.0143527093136367
USP28,2,2,2,0.0138755342220325,0.618125496475602,0.572928779351186,Mixed,0.01453374626093
ZW10,2,1,0,0.0149828328945688,0.147150948791276,0.147150948791276,Shortened_only,0.0157842583012626
IFIT3,2,2,2,0.0149828328945688,1.91883776505567,1.89171396238034,Mixed,0.0158176944151581
SGK3,3,1,1,0.0152120691686538,0.876985162746155,0.876985162746155,Lengthened_only,0.0160202455813324
ETAA1,3,1,1,0.0153315085449957,0.974890828621003,0.974890828621003,Lengthened_only,0.0161405714831054
JAM3,3,2,1,0.015528784533943,0.740418413911451,0.47858994641839,Mixed,0.0163374226422578
GOSR2,11,1,0,0.015528784533943,0.338046204391036,0.338046204391036,Shortened_only,0.0163649385231873
ZDHHC13,2,1,0,0.0160159615339827,0.0626631611433899,0.0626631611433899,Shortened_only,0.0169483580970126
PDCL,2,1,0,0.0160323582788162,0.113781570862636,0.113781570862636,Shortened_only,0.0169536517769646
MTOR,2,1,0,0.0160323582788162,0.275979495165805,0.275979495165805,Lengthened_only,0.016980225496471
HECA,2,1,0,0.0164247706993922,0.00908590151656963,0.00908590151656963,Shortened_only,0.0173624650815453
CFAP410,2,1,0,0.0165927655522071,0.362739174133616,0.362739174133616,Shortened_only,0.0175339685617132
STXBP1,3,1,0,0.0166822605257802,0.41893125815504,0.41893125815504,Lengthened_only,0.0178250272729209
PLPP4,3,1,1,0.0166986822666939,0.742490853579882,0.742490853579882,Lengthened_only,0.0178354166297382
FUNDC2,3,1,0,0.0167606881238871,0.356246185297881,0.356246185297881,Lengthened_only,0.0178945363790009
TMEM38B,3,1,0,0.0166822605257802,0.141248845689542,0.141248845689542,Shortened_only,0.0179337702270642
TRAPPC11,2,1,0,0.0169863814748315,0.332442820295927,0.332442820295927,Lengthened_only,0.0181479281512885
RORA,5,2,1,0.0169863814748315,1.46963128433214,0.738277481697157,Mixed,0.0181970082251026
DHTKD1,4,1,1,0.0169863814748315,1.40988308878652,1.40988308878652,Lengthened_only,0.0182172966956726
PPP4R3A,3,1,0,0.0175373657275595,0.296789317549621,0.296789317549621,Shortened_only,0.018734927151873
CSRP1,2,1,0,0.0175055204103666,0.0848781595892873,0.0848781595892873,Shortened_only,0.0187436821370151
RPL27A,7,1,1,0.0175373657275595,2.52461697995695,2.52461697995695,Shortened_only,0.0187812071407627
ATG10,4,2,1,0.0175055204103666,1.10385306822308,0.612223825008932,Lengthened_only,0.0187891299956306
APAF1,2,1,0,0.0175373657275595,0.216598672136803,0.216598672136803,Shortened_only,0.0187970248773595
MAPK8,4,1,1,0.0175055204103666,1.07324862292894,1.07324862292894,Shortened_only,0.0188384481218172
ACP2,2,1,0,0.0175373657275595,0.48523495761669,0.48523495761669,Shortened_only,0.0188591062863843
SAMD14,2,1,1,0.0175055204103666,0.74545482812854,0.74545482812854,Lengthened_only,0.0189009677999252
MARVELD1,2,1,0,0.0175373657275595,0.212179915572559,0.212179915572559,Shortened_only,0.0189482076511354
SLC1A5,2,1,0,0.0175373657275595,0.240443825400542,0.240443825400542,Lengthened_only,0.0189963060476701
TNIP2,2,1,0,0.0188675225221329,0.0498996794090569,0.0498996794090569,Lengthened_only,0.0202318241940972
ZFP64,3,1,0,0.0188675225221329,0.208393192727527,0.208393192727527,Shortened_only,0.0203047867811649
HTATIP2,2,1,1,0.0188675225221329,0.504205081760692,0.504205081760692,Lengthened_only,0.0203122261358849
CXADR,2,1,0,0.0188675225221329,0.309059425687051,0.309059425687051,Lengthened_only,0.0203324994266357
SRP54,3,1,1,0.0191505952167708,0.748994553035157,0.748994553035157,Lengthened_only,0.0205275184393538
RNF111,3,1,1,0.0192437420845894,0.637659492732715,0.637659492732715,Shortened_only,0.0206196238068323
GFM2,2,1,0,0.0193317776642489,0.424732465689669,0.424732465689669,Shortened_only,0.0206986899063312
SDHD,3,1,0,0.0193317776642489,0.162837819566434,0.162837819566434,Shortened_only,0.0207447209036431
SNX17,2,1,0,0.0195489435250556,0.380939097523223,0.380939097523223,Shortened_only,0.0208520563144444
ELK4,5,1,1,0.0195729224561681,1.36828010841014,1.36828010841014,Shortened_only,0.020870868111753
FBXL5,2,1,0,0.0196313951951857,0.41464393536663,0.41464393536663,Lengthened_only,0.0209264891014588
FAM114A2,4,1,1,0.0195489435250556,0.526791621988501,0.526791621988501,Shortened_only,0.0209425781481063
LETM1,5,1,1,0.0195489435250556,0.743462717560814,0.743462717560814,Shortened_only,0.0209441506483186
ERVK3-1,5,1,1,0.0195489435250556,1.80362406669642,1.80362406669642,Lengthened_only,0.0209462420262712
DERA,2,1,0,0.0195489435250556,0.0144098360837646,0.0144098360837646,Lengthened_only,0.0209675037887818
PAIP1,2,1,0,0.0197081330591476,0.39639665586288,0.39639665586288,Lengthened_only,0.0209884615064556
DDX55,2,1,0,0.0195489435250556,0.483348793472238,0.483348793472238,Shortened_only,0.0209940537790359
POLR3E,3,1,0,0.0195489435250556,0.00300565594982061,0.00300565594982061,Lengthened_only,0.0209951164146514
AKAP1,4,1,1,0.0197081330591476,1.07616371562968,1.07616371562968,Lengthened_only,0.021017731835155
MICOS10,3,1,1,0.0195489435250556,1.30146450914895,1.30146450914895,Shortened_only,0.021033887632672
CLIC4,13,1,1,0.0195489435250556,0.545948541459427,0.545948541459427,Lengthened_only,0.0210429404973951
AGO3,5,1,1,0.0197081330591476,1.25500078232487,1.25500078232487,Lengthened_only,0.0210533575464583
BBOF1,2,1,0,0.0195489435250556,0.395765832289513,0.395765832289513,Shortened_only,0.0210671411157721
GEMIN4,3,1,0,0.0195489435250556,0.270970261220239,0.270970261220239,Lengthened_only,0.0211709190419075
CEP250,2,1,0,0.0203191443113524,0.0186242678449071,0.0186242678449071,Lengthened_only,0.0216322683582848
NECAB3,2,1,0,0.020374637244523,0.183614447260193,0.183614447260193,Shortened_only,0.0216847042216186
RAB3IP,3,1,1,0.0206760728606133,1.44537115757191,1.44537115757191,Shortened_only,0.0219987515979109
TUBGCP4,4,1,1,0.0207619964584994,1.07206239464196,1.07206239464196,Lengthened_only,0.0221472875069963
BDNF,7,1,1,0.0207619964584994,0.692600356402374,0.692600356402374,Lengthened_only,0.022252023317864
KDM5B,7,1,1,0.0211829666969206,0.81260841929116,0.81260841929116,Lengthened_only,0.022621066856546
COL6A3,2,1,0,0.021276195528677,0.142213528699729,0.142213528699729,Shortened_only,0.0227064751727256
NRGN,2,1,0,0.021276195528677,0.142808779147007,0.142808779147007,Shortened_only,0.022715526687504
TSPAN18,4,1,1,0.0217682119534904,2.17804642950477,2.17804642950477,Lengthened_only,0.0232242450996925
CBLL1,3,1,1,0.0218650192252213,3.76040739666629,3.76040739666629,Lengthened_only,0.0233064462837249
RAI14,5,1,1,0.0218650192252213,1.01382667631919,1.01382667631919,Lengthened_only,0.0234007237310097
CCNF,2,1,1,0.0220555317940622,0.953452050190613,0.953452050190613,Shortened_only,0.0234956165578794
STAT5A,2,1,0,0.0218650192252213,0.0103964062177342,0.0103964062177342,Lengthened_only,0.02350108118744
ODF2L,2,1,0,0.0220555317940622,0.287868129152554,0.287868129152554,Lengthened_only,0.0235058908294229
NCEH1,3,1,0,0.0221230718284512,0.159194710828469,0.159194710828469,Shortened_only,0.0235539313549171
POGK,2,1,0,0.0221230718284512,0.000854264277323935,0.000854264277323935,Shortened_only,0.0236048693812127
MPC2,3,1,0,0.0224443869341088,0.216408818446579,0.216408818446579,Lengthened_only,0.0238756504656532
ARL10,2,1,0,0.0224443869341088,0.198952125028017,0.198952125028017,Lengthened_only,0.0239350001906885
TRNAU1AP,2,1,0,0.0224443869341088,0.128287237745412,0.128287237745412,Shortened_only,0.023954831033028
FGD1,2,1,0,0.0228458774023407,0.0264744546253484,0.0264744546253484,Shortened_only,0.0242958178653804
SULF2,2,1,0,0.0229027077068333,0.114237256395123,0.114237256395123,Lengthened_only,0.0243495312458992
TFDP1,4,1,0,0.0230201053637798,0.104370118576242,0.104370118576242,Lengthened_only,0.0244610072270927
MTF2,5,1,1,0.0230201053637798,1.12664193950396,1.12664193950396,Lengthened_only,0.0245632365311825
CANT1,2,1,0,0.0233381111267159,0.206136988027737,0.206136988027737,Lengthened_only,0.0247921225598091
MORC2,2,1,0,0.0234996211722733,0.360424116311258,0.360424116311258,Shortened_only,0.0249569863101661
STXBP5,8,1,1,0.0236941267176049,0.529188204287392,0.529188204287392,Shortened_only,0.0251568324583358
GTPBP10,3,1,1,0.0240176175846848,0.820980063580555,0.820980063580555,Shortened_only,0.0254934736775644
SEC62,14,1,0,0.0244469545622125,0.303994456024624,0.303994456024624,Shortened_only,0.0259224441008218
LATS2,5,1,1,0.0244469545622125,2.03143890908968,2.03143890908968,Shortened_only,0.0259399798695663
SNX6,4,1,0,0.0244469545622125,0.187355130215296,0.187355130215296,Shortened_only,0.0259628821976807
SLC35F6,3,1,1,0.0244469545622125,1.09431352527789,1.09431352527789,Shortened_only,0.0260244487175938
SRSF6,6,1,0,0.0246416799535507,0.346141248476018,0.346141248476018,Lengthened_only,0.0261157922762244
TLE4,2,1,0,0.0246416799535507,0.215643629780258,0.215643629780258,Shortened_only,0.0261348878190385
USP53,4,1,1,0.0252962242754596,1.84810959755255,1.84810959755255,Lengthened_only,0.0269109950570017
TRIM23,5,1,1,0.0253597570794052,0.987388355390288,0.987388355390288,Lengthened_only,0.0269715198460657
TAB3,2,1,1,0.0268491401548213,0.761406707734924,0.761406707734924,Lengthened_only,0.0287755710938335
PIGG,2,1,0,0.0275094253057641,0.194473705280804,0.194473705280804,Shortened_only,0.0294743391160729
EEIG1,2,1,0,0.0275408065224604,0.316647037567431,0.316647037567431,Shortened_only,0.0294995106177836
CPEB4,2,1,0,0.0277879987171437,0.212370091075822,0.212370091075822,Shortened_only,0.0297556937151948
DNM1L,5,1,1,0.0279129941784794,1.55789631711717,1.55789631711717,Lengthened_only,0.0298727217863699
ALDH2,4,1,0,0.027983601133098,0.14823678632537,0.14823678632537,Shortened_only,0.0299399536036812
RSPH3,3,1,1,0.0279129941784794,0.764296153821415,0.764296153821415,Lengthened_only,0.0299603086773577
ARFGEF2,2,1,0,0.028584598829864,0.326979792417246,0.326979792417246,Shortened_only,0.0306745998383639
MFSD8,3,1,0,0.028583830366951,0.0123641925560252,0.0123641925560252,Lengthened_only,0.0306825192979156
PDCL3,3,1,0,0.028583830366951,0.362117876878178,0.362117876878178,Shortened_only,0.0306977716481816
TIMM9,3,1,1,0.0286296505294131,5.52727137971274,5.52727137971274,Lengthened_only,0.0307056125707574
LRRC1,2,1,1,0.0286296505294131,0.685699719671451,0.685699719671451,Shortened_only,0.0307854657698793
VPS35L,2,1,0,0.0290036431123568,0.0313022051664653,0.0313022051664653,Shortened_only,0.0312150904247417
RPS28,2,1,0,0.0292946649511482,0.271041746440016,0.271041746440016,Lengthened_only,0.0315098647154637
SREK1IP1,10,1,1,0.0293736433301161,1.36997376006218,1.36997376006218,Shortened_only,0.0315857256803531
GNPDA1,2,1,1,0.0292946649511482,0.87259746729648,0.87259746729648,Shortened_only,0.0316327046945614
ANXA5,2,1,0,0.0301970213291265,0.154679066020671,0.154679066020671,Shortened_only,0.0324613088687391
MTRR,2,2,2,0.0302737470888101,0.813555134821676,0.756888615437751,Mixed,0.032516444131409
EFHD2,5,1,0,0.0302737470888101,0.264134258293176,0.264134258293176,Shortened_only,0.0325597386526476
DIABLO,3,1,0,0.0302737470888101,0.335012223768214,0.335012223768214,Lengthened_only,0.0326015221179675
TMEM33,9,1,1,0.0304583766437227,1.5078678257156,1.5078678257156,Shortened_only,0.0327056071821328
DVL3,3,1,1,0.0307599310399315,1.06683685749119,1.06683685749119,Shortened_only,0.0330201590777194
SOS2,3,1,0,0.0309640270546783,0.418717313972635,0.418717313972635,Shortened_only,0.0331946875233687
TCF4,12,1,0,0.0309640270546783,0.388817598232305,0.388817598232305,Shortened_only,0.0332343694850808
ZNF621,2,1,1,0.0309640270546783,0.834372533715285,0.834372533715285,Shortened_only,0.0332951649143043
ALKBH4,2,1,1,0.0309640270546783,0.762880558144195,0.762880558144195,Shortened_only,0.0333120851422862
ZNF706,2,1,0,0.0309640270546783,0.115075227184684,0.115075227184684,Lengthened_only,0.0333555473115064
